0	38.80488930141482
1	49.71355245260323
10	17.273410615728405
100	18.10049249425619
1000	1.7155419003704586
10000	0.9040195483941362
10001	0.9540568997367287
10002	5.358367275964598
10003	2.732306244428627
10004	0.3
10005	0.3
10006	0.3
10007	0.3
10008	0.3
10009	0.3
1001	2.0463269720020754
10010	0.7687263059384615
10011	0.35713785771143475
10012	0.3
10013	0.3417473404638229
10014	0.3847211163960741
10015	0.3
10016	0.32182401799562066
10017	0.4886256938224638
10018	0.3
10019	0.3
1002	8.40632169004317
10020	0.3
10021	0.3226839745586788
10022	0.46818744292200043
10023	0.5100000083446503
10024	0.42869823839929366
10025	0.3
10026	0.3
10027	0.3
10028	0.6974103808403015
10029	1.7876767442163375
1003	5.781528386594499
10030	1.0997881204108846
10031	0.3628667557493169
10032	0.5631221836719598
10033	0.3
10034	0.3
10035	0.3648796244299842
10036	1.3767470523426988
10037	0.3
10038	0.3
10039	0.3
1004	11.638478572666807
10040	0.3353592289400442
10041	0.3
10042	0.3
10043	0.3
10044	0.5829931676387787
10045	1.0599164506539553
10046	0.3
10047	0.420128450045983
10048	0.5100000083446503
10049	0.3626658446114996
1005	10.090604413802787
10050	0.3
10051	0.3
10052	0.42965726527340675
10053	1.0229075695353524
10054	0.3
10055	0.3
10056	0.3
10057	0.9430112071335315
10058	0.5179116314356207
10059	0.3
1006	5.774460027859336
10060	4.504287364832212
10061	0.727080509682149
10062	1.4342822601292897
10063	0.6521816538162593
10064	3.312861926037297
10065	0.5812882390138018
10066	0.7200000166893006
10067	0.3872194452719255
10068	0.5200907861955124
10069	0.6294907703002294
1007	1.805712401049044
10070	1.4718291955585328
10071	0.8766286427078722
10072	0.3440431753794352
10073	0.37793090845409194
10074	0.5683059801709298
10075	0.3
10076	0.5064779789300407
10077	0.4140297883506713
10078	0.8898554662710201
10079	0.483087138663449
1008	9.452904760561294
10080	0.7760045509030236
10081	0.4399453239727199
10082	0.5100000083446503
10083	0.3046982060026186
10084	0.48105312353578106
10085	1.6415412241751834
10086	0.3
10087	0.3
10088	0.3
10089	0.33624281481087925
1009	4.9698736673119726
10090	0.3
10091	0.381120778547673
10092	0.3
10093	0.3
10094	1.0252835425239288
10095	0.31400000055631
10096	0.4851618273461118
10097	1.2782673352101264
10098	0.3
10099	0.3
101	21.409041391490046
1010	1.0725048229675735
10100	0.3
10101	0.39127070031385824
10102	0.3
10103	0.3
10104	0.5838705452587972
10105	0.3
10106	1.1925345548295003
10107	1.455700566086207
10108	1.095856815766059
10109	4.3457506014993434
1011	9.945772204773553
10110	1.5939510864624533
10111	0.757573915217943
10112	0.691320697172712
10113	0.9775083583103024
10114	0.34740058657194295
10115	0.3490223238865534
10116	0.6138152777271584
10117	0.5312007524395
10118	0.3
10119	0.3
1012	3.0090112025351488
10120	3.470528494668328
10121	0.3
10122	0.3
10123	0.6915826655351198
10124	0.3
10125	0.3
10126	0.3469150894256864
10127	0.3
10128	0.3
10129	0.3
1013	7.454674449481247
10130	1.7804777426843148
10131	0.38929562270641327
10132	1.602044545557513
10133	0.9775064387306189
10134	1.0202294555416216
10135	0.3
10136	0.3
10137	0.4062125676813499
10138	0.3
10139	0.3
1014	21.57254536550062
10140	0.3
10141	0.3
10142	0.3
10143	0.3
10144	0.5895261578626566
10145	1.1661654947507245
10146	0.3
10147	0.3
10148	0.3332142797383395
10149	0.3
1015	6.105351173417194
10150	0.33624281481087925
10151	0.3491764824207012
10152	1.8744095338995639
10153	0.8719559732620858
10154	0.3
10155	0.3
